"FilingID","Reference ID","Individual Name","Firm or Organization Name","CRD Number","Effective Date","Termination Date","Street 1","Street 2","City","State","Country","Postal Code","Private Residence?","Description"
1937441,9317,"Neumann, Florian, Daniel","",7514445,01/01/2022,,"WORLD TRADE CENTER - TOWER 5 - LEVEL 11","STRAWINSKYLAAN 1103","AMSTERDAM","","Netherlands","1077XX","N","DIRECTOR"
1937441,11210,"Nishimura, Yu","",7846822,10/12/2023,,"LEVEL 2, MARUNOUCHI NIJUBASHI BUILDING","3-2-2 MARUNOUCHI, CHIYODA-KU","TOKYO","","Japan","100-0005","N","REPRESENTATIVE IN JAPAN"
1937441,11394,"Harvey, Justin, Stone","",7509148,03/05/2024,,"31 ST. GEORGE STREET","1ST FLOOR","LONDON","","United Kingdom","W1S 2FJ","N","DIRECTOR"
1937441,11394,"Neumann, Florian, Daniel","",7514445,03/05/2024,,"WORLD TRADE CENTER - TOWER 5 - LEVEL 11","STRAWINSKYLAAN 1103","AMSTERDAM","","Netherlands","1077XX","N","DIRECTOR"
1952797,2238,"","EQUITY RESOURCE INVESTMENTS, LLC",161186,03/30/2012,,"1280 MASSACHUSETTS AVE","STE 4","CAMBRIDGE","MA","United States","02138","N","CONTRACTUAL."
1968327,11631,"MALONEY, ROBERT, K","",5960534,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11631,"DILELLA, DANIEL, M","",5960528,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11631,"PASQUARELLA, ARTHUR, P","",5960529,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11632,"MALONEY, ROBERT, K","",5960534,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11632,"DILELLA, DANIEL, M","",5960528,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11632,"PASQUARELLA, ARTHUR, P","",5960529,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11633,"MALONEY, ROBERT, K","",5960534,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11633,"DILELLA, DANIEL, M","",5960528,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11633,"PASQUARELLA, ARTHUR, P","",5960529,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11634,"MALONEY, ROBERT, K","",5960534,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11634,"DILELLA, DANIEL, M","",5960528,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11634,"PASQUARELLA, ARTHUR, P","",5960529,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11635,"DILELLA, DANIEL, M","",5960528,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11635,"PASQUARELLA, ARTHUR, P","",5960529,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11635,"MALONEY, ROBERT, K","",5960534,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11636,"MALONEY, ROBERT, K","",5960534,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11636,"DILELLA, DANIEL, M","",5960528,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1968327,11636,"PASQUARELLA, ARTHUR, P","",5960529,05/05/2024,,"3843 WEST CHESTER PIKE","","NEWTOWN SQUARE","PA","United States","19073","N","DIRECTOR"
1965316,7198,"JOHN, ANDREW, LEWIS","",4384635,03/17/2020,,"1 OLYMPIC PLACE","SUITE 500","TOWSON","MD","United States","21204","N","MR. JOHN IS ONE OF THREE MEMBERS OF THE BOARD OF MANAGERS FOR PCI CAPITAL MANAGEMENT, LLC (ALONG WITH MR. POPE AND MR. KNIGHT). THE BOARD OF MANAGERS IS RESPONSIBLE FOR THE DAY-TO-DAY MANAGEMENT OF PCI CAPITAL MANAGEMENT, LLC."
1940240,2278,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1940240,2278,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1940240,2282,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1940240,2282,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1940240,2285,"SCHWARZMAN, STEPHEN, ALLEN","",861435,07/27/2005,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","STEPHEN A. SCHWARZMAN INDIRECTLY CONTROLS THE REGISTRANT IN HIS ROLE AS CHAIRMAN AND CHIEF EXECUTIVE OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1940240,2285,"GRAY, JONATHAN, DAVID","",2289544,03/01/2018,,"345 PARK AVENUE","","NEW YORK","NY","United States","10154","N","JONATHAN D. GRAY INDIRECTLY CONTROLS (AS DEFINED IN FORM ADV) THE REGISTRANT IN HIS ROLE AS PRESIDENT AND CHIEF OPERATING OFFICER OF BLACKSTONE INC., THE REGISTRANT'S INDIRECT PARENT."
1942109,5701,"LURIE, PETER, SULMAN","",2515257,09/01/2018,,"90 PARK AVENUE","25TH FLOOR","NEW YORK","NY","United States","10016","N","CHAIRMAN OF THE GOVERNING BODY OF TENARON CAPITAL MANAGEMENT UK LLP."
1943055,9247,"Forsgren, Jared, Kent","",7357993,01/26/2022,,"111 E. SEGO LILY DRIVE","SUITE 400","SANDY","UT","United States","84070","N","CHIEF COMPLIANCE OFFICER"
1967972,5570,"","EQUITY INTERNATIONAL",156961,10/31/2018,,"TWO NORTH  RIVERSIDE PLAZA","SUITE 700","CHICAGO","IL","United States","60606","N","EQUITY INTERNATIONAL MANAGEMENT, LLC HAS A 33% VOTING INTEREST IN MADISON CANAL GP, LLC."
1967972,5570,"HENEGHAN, THOMAS, PATRICK","",6156900,10/31/2018,,"TWO NORTH RIVERSIDE PLAZA","SUITE 700","CHICAGO","IL","United States","60606","N","THOMAS HENEGHAN HAS A 100% VOTING INTEREST IN MADISON CANAL VENTURES, LLC, WHICH HAS A 67% VOTING INTEREST IN MADISON CANAL GP, LLC."
1951814,11355,"Fowler, Jayme, Don","",1307298,01/01/2024,,"233 SOUTH DETROIT AVENUE, SUITE 100","","TULSA","OK","United States","74120","N","MR. FOWLER IS THE MANAGER OF OAK CREEK PRIVATE WEALTH MANAGEMENT LLC."
1951599,1820,"","NCH CAPITAL INC.",157288,12/31/2011,,"452 FIFTH AVENUE, 24TH FLOOR","","NY","NY","United States","10018","N","NCH CAPITAL INC. IS THE FILING ADVISER.  THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1951599,2714,"","NCH CAPITAL INC.",157288,12/31/2011,,"452 FIFTH AVENUE, 24TH FLOOR","","NY","NY","United States","10018","N","NCH CAPITAL INC. IS THE FILING ADVISER. THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1951599,2716,"","NCH CAPITAL INC.",157288,12/31/2011,,"452 FIFTH AVENUE, 24TH FLOOR","","NY","NY","United States","10018","N","NCH CAPITAL INC. IS THE FILING ADVISER.  THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1951599,2721,"","NCH CAPITAL INC.",157288,12/31/2011,,"452 FIFTH AVENUE","24TH FLOOR","NEW YORK","NY","United States","10018","N","NCH CAPITAL INC. IS THE FILING ADVISER.  THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1951599,2722,"","NCH CAPITAL INC.",157288,12/31/2011,,"452 FIFTH AVENUE","24TH FLOOR","NEW YORK","NY","United States","10018","N","NCH CAPITAL INC. IS THE FILING ADVISER.  THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1951599,2725,"","NCH CAPITAL INC.",157288,12/31/2011,,"452 FIFTH AVENUE","24TH FLOOR","NEW YORK","NY","United States","10018","N","NCH CAPITAL INC. IS THE FILING ADVISER.  THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1951599,2726,"","NCH CAPITAL INC.",157288,12/31/2011,,"452 FIFTH AVENUE","24TH FLOOR","NEW YORK","NY","United States","10018","N","NCH CAPITAL INC. IS THE FILING ADVISER.  THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1951599,2729,"","NCH CAPITAL INC.",157288,12/31/2011,,"75 ROCKEFELLER PLAZA","SUITE 2900","NEW YORK","NY","United States","10019","N","NCH CAPITAL INC. IS THE FILING ADVISER.  THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1951599,12000,"","NCH CAPITAL INC.",157288,12/11/2011,,"75 ROCKEFELLER PLAZA","SUITE 2900","NEW YORK","NY","United States","10019","N","NCH CAPITAL INC. IS THE FILING ADVISER.  THE FILING ADVISER AND EACH RELYING ADVISER OPERATE UNDER A SINGLE CODE OF ETHICS ADOPTED IN ACCORDANCE WITH RULE 204A-1 UNDER THE ADVISERS ACT AND A SINGLE SET OF WRITTEN POLICIES AND PROCEDURES ADOPTED AND IMPLEMENTED IN ACCORDANCE WITH RULE 206(4)-(7) UNDER THE ADVISERS ACT AND ADMINISTERED BY A SINGLE CHIEF COMPLIANCE OFFICER IN ACCORDANCE WITH THAT RULE."
1924293,2424,"CHA, ALEXANDER, IN","",2827519,04/05/2010,,"660 FIFTH AVENUE","FLOOR 27","NEW YORK","NY","United States","10103","N","CO-CHIEF INVESTMENT OFFICER, HEAD OF PORTFOLIO MANAGEMENT AND TRADING (FILING ADVISER)"
1924293,2424,"LEIH, TODD, CHRISTOPHER","",4588485,03/07/2011,,"660 FIFTH AVENUE","FLOOR 27","NEW YORK","NY","United States","10103","N","CHIEF DATA SCIENTIST AND HEAD OF QUANTITATIVE RESEARCH (FILING ADVISER)"
1924293,2424,"SANDERS, WILLIAM, CLARENCE","",1939929,04/01/2010,,"660 FIFTH AVENUE","FLOOR 27","NEW YORK","NY","United States","10103","N","PRESIDENT, CHIEF OPERATING OFFICER AND CHIEF RISK OFFICER (FILING ADVISER)"
1924293,2424,"LANDY, ALAN, GREG","",6645020,05/01/2016,,"660 FIFTH AVENUE","FLOOR 27","NEW YORK","NY","United States","10103","N","GENERAL COUNSEL (FILING ADVISER)"
1924293,2424,"KIM, SANG, MIN","",4948477,10/01/2016,,"660 FIFTH AVENUE","FLOOR 27","NEW YORK","NY","United States","10103","N","DEPUTY CHIEF OPERATING OFFICER, CHIEF FINANCIAL OFFICER (FILING ADVISER)"
1924293,2424,"KNAUB, RICHARD, WILSON","",4382241,07/01/2022,,"660 FIFTH AVENUE","FLOOR 27","NEW YORK","NY","United States","10103","N","CHIEF COMPLIANCE OFFICER (FILING ADVISER)"
1966064,2810,"","STONE POINT CAPITAL LLC",156521,07/17/2024,,"20 HORSENECK LANE","","GREENWICH","CT","United States","06830","N","PURSUANT TO CERTAIN MANAGEMENT AGREEMENTS, STONE POINT CAPITAL, LLC HAS RECEIVED DELEGATED AUTHORITY TO ACT AS THE INVESTMENT MANAGER OF TRIDENT V, LP AND TRIDENT V PARALLEL FUND, LP, WHICH INDIRECTLY THROUGH INTERMEDIATE SUBSIDIARIES, OWN 97.5% OF NEW TRIDENT TREE LINE GP BLOCKER, INC. WHICH, IN TURN, OWNS 35% OF TREE LINE DIRECT LENDING GP, LLC."
1966064,5975,"","STONE POINT CAPITAL LLC",156521,07/17/2014,,"20 HORSENECK LANE","","GREENWICH","CT","United States","06830","N","PURSUANT TO CERTAIN MANAGEMENT AGREEMENTS, STONE POINT CAPITAL, LLC HAS RECEIVED DELEGATED AUTHORITY TO ACT AS THE INVESTMENT MANAGER OF TRIDENT V, LP AND TRIDENT V PARALLEL FUND, LP, WHICH INDIRECTLY THROUGH INTERMEDIATE SUBSIDIARIES, OWN 97.5% OF NEW TRIDENT TREE LINE GP BLOCKER, INC. WHICH, IN TURN, OWNS 20% OF TREE LINE DIRECT LENDING GP II, LLC."
1957841,5586,"","SPRING LAKE EQUITY MANAGEMENT LLC",167251,10/22/2018,,"200 STATE ST","FLOOR 12","BOSTON","MA","United States","02109","N","SPRING LAKE EQUITY MANAGMENT LLC IS THE MANAGING MEMBER OF SPRING LAKE EQUITY II GP"
1957841,10334,"","SPRING LAKE EQUITY MANAGEMENT LLC",167251,10/22/2018,,"200 STATE ST","FLOOR 12","BOSTON","MA","United States","02109","N","SPRING LAKE EQUITY MANAGMENT LLC IS THE MANAGING MEMBER OF SPRING LAKE EQUITY II GP"
1957841,10335,"","SPRING LAKE EQUITY MANAGEMENT LLC",167251,10/22/2018,,"200 STATE ST","FLOOR 12","BOSTON","MA","United States","02109","N","SPRING LAKE EQUITY MANAGMENT LLC IS THE MANAGING MEMBER OF SPRING LAKE EQUITY II GP"
